id,asin,parent_asin,product,price,average_rating,rating_number,rating,title,helpful_vote,verified_purchase,readability_ari,extremity,subjectivity,experiential_detail,positive_affect,negative_affect,uncertainty,category_specificity,internal_consistency,word_count,adjective_ratio,verb_ratio,superlative_ratio,first_person_pronoun_ratio,third_person_pronoun_ratio
2621,B07ZB2TNZZ,B0BYKKW1GF,"AOC CU34G3S 34"" Frameless Curved Ultrawide Gaming Monitor, WQHD 3440 x1440, 165Hz 1ms, FreeSync Premium, Height Adjustable, 3-Year Zero-Bright-dot, Black",429.99,4.6,5512,5,Can't be beat at this price.,0.0,True,2.3398529411764706,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5,68,0.04411764705882353,0.25,0.0,0.014705882352941176,0.058823529411764705
2622,B014X4U076,B0B9HZ3NYK,"ASUS TUF Gaming 27"" 2K HDR Gaming Monitor (VG27AQ) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI ,Black",300.0,4.6,7400,5,Best All-Rounder 16:9 144Hz Gaming Monitor,0.0,True,9.558797479747971,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.75,505,0.0891089108910891,0.16831683168316833,0.0019801980198019802,0.03762376237623762,0.015841584158415842
2623,B08LR145ZY,B08LR145ZY,"Alienware 27 Inch 240Hz Gaming Monitor, 2560 x 1440p QHD (Quad High Definition), Fast IPS , VESA Display, HDR 600, NVIDIA G-SYNC Ultimate Certification, AW2721D, XW3CK - White",1299.0,4.6,997,5,Just buy it,1.0,True,2.0137500000000017,1,0.6,0.2,0.4,0.2,0.0,0.4,1.0,48,0.125,0.20833333333333334,0.0,0.10416666666666667,0.041666666666666664
2624,B08743JJSW,B08743JJSW,"UPERFECT Battery Portable Monitor, Upgraded 15.6 Inch IPS HDR 1920X1080 FHD USB C Monitor Built-in 10800mAh Battery & Quad Speaker, Eye Care with HD USB Type-C Smart Case",,3.7,63,5,"Super easy plug and play, battery powered monitor - no fuss!",0.0,True,7.165750759878421,1,0.375,0.375,0.25,0.125,0.125,0.625,1.0,235,0.09361702127659574,0.2,0.00851063829787234,0.059574468085106386,0.04680851063829787
2625,B00LPC3U8Q,B00LPC3U8Q,"AOC e1759Fwu 17-Inch Ultra Slim 1600x900 Res, 220cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/Case",,3.8,734,1,keeps disconnecting and the image quality is not great. Do not buy,0.0,True,4.352222222222224,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,27,0.07407407407407407,0.25925925925925924,0.0,0.037037037037037035,0.0
2626,B072XCZSSW,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,5,Better Than Expected,1.0,True,5.529540816326531,1,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,1.0,196,0.07653061224489796,0.19387755102040816,0.0,0.03571428571428571,0.02040816326530612
2627,B094V583BM,B0C8T4726L,"UPERFECT Y Portable Monitor Freestanding Touchscreen, 15.6''FHD 1080P IPS Screen with Adjust Kickstand, 2000:1 Contrast Ratio, 100% sRGB w/Standard HDMI/USB 3.0/Type C, Built-in Speaker/Ambient Light",299.99,4.4,437,5,A great start to the year,,True,5.236000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.75,10,0.1,0.2,0.0,0.2,0.0
2628,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,5,He's very satisfied with purchase Large screen,0.0,True,3.765000000000001,1,0.25,0.0,0.25,0.0,0.0,0.5,0.75,24,0.125,0.125,0.0,0.0,0.041666666666666664
2629,B0796KLQK5,B0796KLQK5,HP 27-Inch Business Flagship Monitor | FHD 1920 x 1080 | IPS With LED Backlight Display | 178 degrees horizontal and vertical | 1XVGA | 2X HDMI | Silver,,5.0,9,5,Works and looks great. Very pleased,0.0,True,2.0311764705882354,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,17,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705
2630,B01A0ZRR50,B01A0ZRR50,"ViewSonic XG2401 24 Inch 1080p 1ms 144 Hz Gaming Monitor with FreeSync Premium Eye Care Advanced Ergonomics HDMI and DP,Black",,4.6,890,5,Best monitor!,0.0,True,1.8019230769230743,1,0.6,0.2,0.4,0.0,0.0,0.6,1.0,39,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.0
2631,B07VKRSBL5,B0BVVJ886J,"Newsoul Toucscreen Portable Monitor with Battery, 15.6'' IPS HDR FHD Matte Screen Eye Care, Aluminum Alloy,Narrow Bezel,10-Point Capacitive Touch,Built-in 10800mAh Battery,Quad Speaker,Smart Case",269.99,4.3,37,5,Great for what I needed and price.,0.0,True,4.411619958988382,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.7142857142857143,1.0,133,0.09022556390977443,0.17293233082706766,0.007518796992481203,0.022556390977443608,0.022556390977443608
2632,B0BF72MB9S,B0BF72MB9S,"SAMSUNG 27-Inch ViewFinity S8 Series 4K UHD High Resolution Monitor, IPS Panel, 60Hz, Thunderbolt 4, HDR 10+, Built-In Speakers, Height Adjustable Stand, S27B804TGN, 2022",359.99,3.1,38,4,"60hz, not 165hz",2.0,False,6.828446395317904,0,0.5,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.0,0.4166666666666667,0.75,358,0.08379888268156424,0.2011173184357542,0.0,0.030726256983240222,0.036312849162011177
2633,B07H8P9QX2,B07H8P9QX2,"Sceptre Curved 24"" 75Hz Professional LED Monitor 1080p 98% sRGB HDMI VGA Build-in Speakers, Machine Black 2021",99.97,4.6,4708,4,Good value,1.0,True,7.195,0,0.5,0.25,0.25,0.0,0.0,0.5,1.0,54,0.1111111111111111,0.16666666666666666,0.0,0.037037037037037035,0.07407407407407407
2634,B074JLD4HZ,B0B9HW61MV,"ASUS TUF Gaming 27” 1080P Monitor (VG279Q1R) - Full HD, IPS, 144Hz, 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI, Tilt Adjustable",179.0,4.6,4814,5,Excellent TN panel,0.0,True,-0.0017567567567553,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,37,0.02702702702702703,0.2972972972972973,0.0,0.10810810810810811,0.10810810810810811
2635,B0B9NNWXVP,B0BTBJWVKC,"MNN Portable Monitor 15.6inch FHD 1080P Laptop Monitor USB C HDMI Gaming Ultra-Slim IPS Display w/Smart Cover & Speakers,HDR Plug&Play, External Monitor for Laptop PC Phone Mac Xbox PS5/PS4 Switch",116.92,4.8,1999,5,Great Quality!,0.0,True,2.567,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,60,0.08333333333333333,0.18333333333333332,0.0,0.13333333333333333,0.03333333333333333
2636,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,5,Great size and picture quality,1.0,True,3.324308943089431,1,0.25,0.25,0.25,0.0,0.0,0.75,0.75,41,0.0975609756097561,0.17073170731707318,0.0,0.07317073170731707,0.04878048780487805
2637,B08K7RLK4W,B08K7RLK4W,"ASUS TUF Gaming VG32VQ1B 31.5” Curved Monitor, WQHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, FreeSync Premium/Adaptive-sync, Extreme Low Motion Blur, HDR10, HDMI DisplayPort (Renewed)",,4.4,101,5,the best for gaming,0.0,True,27.228,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5,0.2,0.2,0.0,0.0,0.2
2638,B088FRYSFZ,B088FRYSFZ,"LONCEVON 11.6 inch Small Mini Monitor IPS 1920x1080P Screen Portable PC Extended Monitor HDMI Screen Extender with HDMI VGA AV USB BNC Coaxial Port ; Build in Dual Speakers,Remote",99.99,3.9,280,3,Nice monitor -- substandard power supply,2.0,True,7.225310110450298,0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,1.0,214,0.056074766355140186,0.20093457943925233,0.0,0.056074766355140186,0.028037383177570093
2639,B0B4BCPPNT,B0BLKQKDNN,"CRUA 24"" Curved Monitor, FHD(1920×1080p) 2800R 75HZ, 99% sRGB Color Gamut Computer Monitors, 3-Sided Narrow Bezel and Filter Blue Light Function, Desktop PC Monitor(HDMI, VGA)- Machine Black",85.49,4.4,2600,4,good for second monitor,2.0,True,9.306,0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,15,0.2,0.13333333333333333,0.0,0.0,0.0
2640,B07YZ81GN3,B09R1S6RMR,"PEPPER JOBS Portable Touchscreen Monitor, XtendTouch 13.3 Inch FHD 1080P Display with Multi-Touch, Smart Cover, Dual Speakers, Compatible with Laptop/Switch/PS4/PS5(USB-C,Mini-HDMI,13.3"",No Battery)",219.99,4.3,255,4,"plays proteted content, sytylus is trash, picky about cables",0.0,True,5.790930232558139,0,0.625,0.375,0.125,0.5,0.0,0.5,0.5,86,0.11627906976744186,0.20930232558139536,0.0,0.046511627906976744,0.046511627906976744
2641,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,2,I don't want to support this company,0.0,True,4.400671476137624,0,0.45454545454545453,0.5454545454545454,0.0,0.36363636363636365,0.0,0.5454545454545454,0.75,212,0.11320754716981132,0.18867924528301888,0.0047169811320754715,0.0660377358490566,0.02830188679245283
2642,B074F28QNS,B09ZGMKVVK,"ViewSonic VA2246MH-LED 22 Inch Full HD 1080p LED Monitor with HDMI and VGA Inputs for Home and Office, Black",159.99,4.6,4033,5,ok for the money,0.0,True,-1.5337499999999975,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.0,0.125,0.0,0.125,0.0
2643,B07KW6HFD1,B07KW6HFD1,"Dell 27 LED Backlit LCD Monitor SE2719H IPS Full HD 1080p, 1920x1080 at 60 Hz HDMI VGA, Black",184.99,4.7,5473,5,Perfect as just an extra screen,3.0,True,4.8402406015037585,1,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.75,95,0.09473684210526316,0.16842105263157894,0.010526315789473684,0.042105263157894736,0.0
2644,B088HHZBGJ,B0BWQ3443T,"SAMSUNG Odyssey G7 Series 32-Inch WQHD (2560x1440) Gaming Monitor, 240Hz, Curved, 1ms, HDMI, G-Sync, FreeSync Premium Pro (LC32G75TQSNXZA)",549.99,4.4,4231,1,Terrible quality,0.0,True,0.5078333333333305,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0,20,0.15,0.15,0.0,0.0,0.1
2645,B095GG31KX,B0B92XN43Q,"InnoView Portable Monitor, 15.8 Inch FHD 1080P USB C HDMI Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",149.99,4.5,3485,5,Great for travel,0.0,True,1.2558333333333316,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,36,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111,0.0
2646,B0149QBOF0,B0149QBOF0,"Dell Gaming S2716DGR 27.0"" QHD Wide 1440p Screen LED-Lit Monitor with G-SYNC",593.99,4.2,1188,2,Significant yogore/mura (screen looks like it's melting/blurring/smearing),0.0,True,13.732483221476514,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.5714285714285714,1.0,149,0.08053691275167785,0.20134228187919462,0.0,0.026845637583892617,0.040268456375838924
2647,B01ERKL1D8,B01ERKL1D8,SAMSUNG IT LS32F351FUNXZA SF351 Series 32-Inch FHD Slim Design Monitor (S32F351),,4.2,171,1,You Get What You Pay For,0.0,True,0.4372527472527459,1,0.6,0.0,0.2,0.4,0.0,0.4,0.75,39,0.1282051282051282,0.20512820512820512,0.0,0.02564102564102564,0.05128205128205128
2648,B09FNVF8DF,B0C6LBCKV8,"ASUS ZenScreen 15.6” 1080P Portable USB Monitor (MB16ACV) - Full HD, IPS, USB Type-C, Eye Care, Kickstand, for Laptop, PC, Phone, Console, Anti-Glare Surface, 3-Year Warranty,BLACK",209.0,4.1,1392,1,Screen just flashes!,0.0,True,1.4740000000000002,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0,15,0.06666666666666667,0.2,0.0,0.06666666666666667,0.06666666666666667
2649,B00D78QCYK,B07NK2NW84,"ViewSonic VA2246M-LED 22 Inch Full HD 1080p LED Monitor with DVI and VGA Inputs,Black",159.44,4.5,1128,4,Nice Monitor,2.0,True,1.625,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,30,0.03333333333333333,0.16666666666666666,0.0,0.06666666666666667,0.03333333333333333
2650,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,3,Awful picture quality through VGA,0.0,True,6.884500000000003,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,40,0.1,0.175,0.0,0.0,0.025
2651,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,5,Daytookerrrrjobbbbsss,0.0,True,1.21222222222222,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,27,0.07407407407407407,0.18518518518518517,0.0,0.0,0.037037037037037035
2652,B07W6THQQZ,B07W6THQQZ,Lepow Portable Monitor Upgraded 15.6 Inch 1920 x 1080 Full HD IPS Eye Care Second Screen Ultra-Slim Computer Game Display with Mini HDMI Type-C Port Speakers for Laptop PC MAC PS4 Xbox Phone,,4.4,1464,5,Very good option of portable monitor,0.0,True,5.372499999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.75,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333
2653,B07FT5QS4K,B07FT5QS4K,"Viotek NB24CB 24-Inch LED Curved Monitor with Speakers, Bezel-Less Display, 75Hz 1080P Full-HD FreeSync VGA HDMI VESA - Xbox Ready (Black)",,4.5,307,4,Needs Better Screws,0.0,True,6.877476635514018,0,0.4,0.6,0.2,0.2,0.2,0.6,0.75,107,0.08411214953271028,0.18691588785046728,0.0,0.056074766355140186,0.056074766355140186
2654,B0841787BZ,B0BHNFPSJS,"LG 27GN750-B UltraGear Gaming Monitor 27” FHD (1920x1080) IPS Display, 1ms Response, 240HZ Refresh Rate, G-SYNC Compatibility, 3-Side Virtually Borderless Design, Tilt, Height, Pivot Stand - Black",,4.7,2872,5,Love it!,0.0,True,0.7650000000000006,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.5,0.0,0.0,0.0,0.0
2655,B0812DKDD9,B0812DKDD9,"Sceptre 35-inch Curved UltraWide 21: 9 Creative Monitor QHD 3440x1440 HDR400 Frameless AMD Freesync HDMI DisplayPort Picture by Picture, 99% sRGB Machine Black (C355W-3440UN series)",329.97,4.4,3873,5,Good monitor. No issues.,0.0,True,1.942499999999999,1,0.5,0.0,0.0,0.0,0.0,0.0,0.75,4,0.25,0.0,0.0,0.0,0.0
2656,B0749R9Q3J,B08TCK5X21,"ViewSonic VA2719-2K-SMHD 27 Inch IPS 2K 1440p LED Monitor with Ultra-Thin Bezels, HDMI and DisplayPort Inputs for Home and Office",149.99,4.3,572,1,NO VGA INPUT,0.0,True,1.0549999999999995,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,12,0.08333333333333333,0.25,0.0,0.0,0.0
2657,B08WWKJGDV,B08WWKJGDV,"Sceptre 27-inch FHD 1080p IPS Gaming LED Monitor up to 165Hz 144Hz 1ms DisplayPort HDMI, FreeSync FPS RTS Build-in Speakers Gunmetal Black 2022 (E275B-FPT165)",129.97,4.5,1246,5,Great monitor,1.0,True,6.7940000000000005,1,1.0,0.0,0.5,0.0,0.0,0.0,0.75,15,0.2,0.13333333333333333,0.0,0.0,0.06666666666666667
2658,B09DP9DH3J,B09DP9DH3J,"FYHXele 15'' Portable Monitor Touchscreen, Portable LED Screen Extender, FHD 1080P IPS Travel Monitor, Mini-HDMI, USB C Portable Touchscreen Monitor for Laptop PC Phone, Eye Care, Touch Not for Mac OS",,3.3,31,5,No driver required for Win10/11 for touch,0.0,True,3.0416894977168916,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.75,73,0.0684931506849315,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0136986301369863
2659,B078GRM2MV,B078GRM2MV,"LG 27UK650-W 27” Inch UHD (3840 x 2160) IPS Display with HDR 10, sRGB 99% Color Gamut, AMD FreeSync Technology, 3-Side Virtually Borderless Design",,4.6,1294,1,Caution.,26.0,True,11.690357142857144,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.5454545454545454,1.0,252,0.1111111111111111,0.19047619047619047,0.0,0.01984126984126984,0.06349206349206349
2660,B00TUK9D9K,B00TUK9D9K,BenQ XL2730Z 144Hz 1ms 27 inch Gaming Monitor with High Resolution and FreeSync Tech Best for CS:GO Battlefield eSport (Discontinued by Manufacturer),,4.2,200,5,This monitor is absolutely incredible.,1.0,True,3.1784615384615407,1,0.625,0.25,0.25,0.125,0.0,0.375,0.75,157,0.07006369426751592,0.17834394904458598,0.006369426751592357,0.03821656050955414,0.03821656050955414
2661,B07CNRTRHR,B07CNRTRHR,"HP 21.5 -inch FHD Monitor with Tilt Adjustment and Anti-glare Panel (22yh, Black)",109.0,4.5,1082,5,Convenient!,0.0,True,6.475000000000001,1,0.25,0.0,0.25,0.0,0.0,0.75,0.75,20,0.15,0.1,0.0,0.0,0.0
2662,B07TWGBG3P,B07TWGBG3P,"Newsoul Portable Monitor, 2023 [New Version] 15.6"" IPS HDR 1920X1080 FHD Eye Care Screen USB C Gaming Monitor, Dual Speaker Computer Display HDMI Type-C VESA for Laptop PC MAC Phone w/Smart Case",139.98,4.4,3824,5,Love the convenience!,0.0,True,15.491690140845073,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,71,0.11267605633802817,0.2112676056338028,0.0,0.11267605633802817,0.028169014084507043
2663,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,4,Four Stars,0.0,True,3.120000000000001,0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,2,0.0,0.5,0.0,0.0,0.0
2664,B0749R9Q3J,B08TCK5X21,"ViewSonic VA2719-2K-SMHD 27 Inch IPS 2K 1440p LED Monitor with Ultra-Thin Bezels, HDMI and DisplayPort Inputs for Home and Office",149.99,4.3,572,2,Bad customer service,0.0,True,7.638571428571424,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21,0.09523809523809523,0.14285714285714285,0.0,0.09523809523809523,0.0
2665,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,4,TV is great...dimensions posted are wrong. No remote.,0.0,True,-1.269663865546221,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,34,0.11764705882352941,0.20588235294117646,0.0,0.0,0.058823529411764705
2666,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,3,Overall review,0.0,True,3.9627882960413103,0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,83,0.08433734939759036,0.21686746987951808,0.0,0.024096385542168676,0.03614457831325301
2667,B09FWZY29D,B09FWZY29D,"FOPO [2022] 12"" Triple Portable Monitor for Laptop,Black,S12-29D",,3.6,38,5,Quite Surprised and Pleased,0.0,False,8.615638629283488,1,0.125,0.0,0.125,0.0,0.0,0.75,1.0,107,0.102803738317757,0.1308411214953271,0.0,0.018691588785046728,0.0
2668,B08P9RJ1X7,B08P9RJ1X7,"Samsung 34-inch Class Ultrawide Monitor with 21:9 Wide Screen, S34J552WQNXZA (Renewed)",259.99,4.4,496,5,90-day warranty ended 4/21.  Monitor died 13 days later on 5/4,2.0,True,4.500937499999999,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.25,32,0.0625,0.21875,0.0,0.0625,0.03125
2669,B07V1SQ966,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,5,As a college student,0.0,True,7.346408450704224,1,0.4,0.2,0.4,0.0,0.0,0.6,0.75,71,0.08450704225352113,0.14084507042253522,0.0,0.08450704225352113,0.04225352112676056
2670,B07ZLY26FW,B09LCXK4JY,cocopar Portable Monitor – 2022 Upgraded 17.3 Inch IPS HDR 72% sRGB FreeSync USB-C 1080P FHD Eye Care Portable Screen with Type C HDMI Speakers Kickstand for Laptop PC Mac Surface Phone PS5 PS4 Xbox,299.99,4.8,179,5,Works great with Dell laptop,0.0,True,4.587500000000002,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,12,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
2671,B00B2HH7G0,B0B9J2JWSX,"ASUS TUF Gaming 23.8” 1080P Monitor (VG249Q1R) - Full HD, IPS, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync™ Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI",159.99,4.7,6137,5,Great monitor for my setup,0.0,True,8.241333333333333,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,45,0.06666666666666667,0.2222222222222222,0.0,0.13333333333333333,0.0
2672,B07MQBPMJ2,B0C92R6H8H,"Acer Nitro XV322QU KVbmiiphzx 31.5"" WQHD 2560 x 1440 Agile-Splendor IPS Gaming Monitor AMD FreeSync Premium | Up to 170Hz | Up to 0.5ms | DisplayHDR400 | TUV/Eyesafe | Display Port 1.2 & 2 x HDMI 2.0",319.0,4.4,18,5,"Wow, just wow",0.0,True,3.653991452991455,1,0.375,0.25,0.125,0.0,0.0,0.5,0.75,130,0.07692307692307693,0.2230769230769231,0.007692307692307693,0.07692307692307693,0.06153846153846154
2673,B002DUCXNW,B002DUCXNW,AOC 2236Vw Widescreen LCD Monitor,,3.0,24,5,A very nice monitor and a very good value,0.0,False,12.645895094499892,1,0.3333333333333333,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.5555555555555556,1.0,831,0.07099879663056559,0.17087845968712395,0.0024067388688327317,0.0421179302045728,0.024067388688327317
2674,B012AQIEVI,B012AQIEVI,"Dell D2015HM 19.5"" Screen LED-Lit Monitor",,4.4,285,1,Piece of Junk,0.0,True,10.619116465863456,1,0.75,0.25,0.0,0.75,0.0,0.25,1.0,83,0.08433734939759036,0.1927710843373494,0.0,0.03614457831325301,0.012048192771084338
2675,B0B3MNRDGL,B09ZNW2ZC1,"CRUA 24 inch 144hz/180hz Curved Gaming Monitor, FHD 1080P Frameless Computer Monitor, Support AMD freesync Low Motion Blur, Eye Care, VESA, DisplayPort, HDMI, Black",129.99,4.4,1379,5,Budget 1080 Gaming,1.0,True,4.622727272727271,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,22,0.09090909090909091,0.22727272727272727,0.0,0.045454545454545456,0.0
2676,B07KW6HFD1,B07KW6HFD1,"Dell 27 LED Backlit LCD Monitor SE2719H IPS Full HD 1080p, 1920x1080 at 60 Hz HDMI VGA, Black",184.99,4.7,5473,5,Great monitor!,0.0,True,7.829999999999998,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.5,0.0,0.0,0.0,0.0
2677,B07YQHGC9L,B07YQHGC9L,"Alienware 240Hz Gaming Monitor 27 Inch with FHD (Full HD 1920 x 1080) Display, IPS Technology, 1ms Response Time, Lunar Light - AW2720HF",544.86,4.7,1961,5,Great gaming monitor,0.0,True,2.000714285714288,1,0.6,0.0,0.6,0.0,0.0,0.4,1.0,56,0.125,0.25,0.0,0.03571428571428571,0.017857142857142856
2678,B00P0EQD1Q,B01MRVSSRL,Dell UltraSharp U2715H 27-Inch Screen LED-Lit Monitor,300.3,4.3,776,4,"U2715H, 2560x1440",2.0,True,7.132012578616354,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.75,159,0.07547169811320754,0.1509433962264151,0.0,0.06289308176100629,0.018867924528301886
2679,B07L2VZMGM,B07L2VZMGM,"Eyoyo Portable HDMI Gaming Monitor, 10” inch IPS Portable Seceond Screen 2560x1600 High Resolution for PC Laptop Compatible with PS4, Xbox one Xbox 360, Raspi",,3.9,67,5,Smiling,0.0,True,-6.300000000000001,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.5,0.0,0.0,0.5
2680,B09WZC4FJS,B0BJY1TQPC,Acer Nitro VG272 Lvbmiipx 27” Full HD (1920 x 1080) Agile-Splendor IPS Gaming Monitor | NVIDIA G-SYNC Compatible | 165Hz Refresh Rate | HDR400 | DCI-P3 90% | 1 x Display Port 1.2 & 2 x HDMI 2.0,,4.6,729,3,Great for gaming! But that’s about it…,2.0,True,6.26459770114942,0,0.6,0.2,0.2,0.2,0.2,0.6,1.0,58,0.06896551724137931,0.1724137931034483,0.0,0.034482758620689655,0.05172413793103448
2681,B01N6B5EA5,B01N6B5EA5,Eyoyo 12 Inch HDMI Monitor with BNC VGA AV HDMI Input 800x600 Portable 4:3 TFT LCD Mini HD Color Screen with Bulit-in Speaker,108.99,4.0,102,5,Five Stars,,True,5.620000000000001,1,0.5,0.0,0.5,0.0,0.0,0.0,0.75,7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
